ID	OriginalText
52292d85cbb061ab	怀信驿外-静态背景板
8362590cfef53c29	裂石攻击提升。裂石穿透可基于最小裂石攻击额外提升。
455fa924589a7a40	奇怪，哪来的江湖骗子……
83098feaab237682	天涯客云游江湖所录
3fe941fb09882c61	烧掉那些梦傀之后，你和伊刀想办法找到出口。回到地面后，你们发现这里是一处破庙。不知何时，被这群外来人占据。据点已经找到，是时候和伊刀分道扬镳了。
d6ceec22cec3b04b	江叔秘笈-无关联养成
71cf005e64b1f73f	世界等级-漕帮-斩骨刀
cbb9ab424fbf2767	牵丝·玉塔3-1-绣金楼镰刀首领
75026e17c164538d	柴七刀
0e8f941c92cd149c	重大影响神智的事件引起
3e995da40acce185	我虽然找人传了口信，但他还没来过临江驿，想来这会儿应在路上了。
993b135ff8d3c94a	信息
85175bff25e16269	面前墓碑上书“龙王之墓”\n奠文中记载着历代龙王的死亡——\n完成治水任务的老龙王要死于下一代河伯之手，这是河伯试炼的一环
3a9a0df55e6d2ed2	马雕塑蓄力奔跑，后边双腿扭转朝天，摆出滑稽姿势。
ae01bf2f6de6bb34	江湖人
0bee02cb6bf1364e	天涯客云游江湖所录
26b737c49fa860c0	能坐到这位置，定然也是只老狐狸了，我不信此人没有后手。
7a87e896fceda73c	凡成所见道，如幻极虚幻。暂化＂伊刀＂之态，忽有狂风起，大地血千杀。\n造成范围伤害。
2892d3ce46a6eb24	樊楼武林录-投壶-氛围冒泡范围
9307b94f01e7a2d4	开运中，契丹狼奔中原，欲居中国而制天下矣。清河守水陆之关，倍侵扰之。有忠义之士，集结为伍，自号#Y“燕北军众”#E，南撤清河，欲抗契丹之师，以为天下之屏。吾尝与义士为伍，见山河破碎，血流漂杵，今之清河贝州，曷异安史睢阳也！呜呼！一人之力当万夫之关，一城之系决天下之安。英雄何谓？不求此身百年，但求黎民无患也！\n显德末，吾过清河，见#Y百草野#E上，有铃响入云，河山城破犹在。哀情入目，把酒一尊，为义士飨，敬哉。
2bc06db53bc6c2a5	大相国寺-江湖留名区域12
0cdaa20edd1f1926	每次攻击或治疗时都有#Y80%#E概率给自身添加一层#Y易水效果#E：造成的外功伤害和治疗提升#Y1%#E，持续#Y8#E秒，最多可叠加#Y5#E层。易水效果#Y每两秒只能触发一次添加判定#E。
ba2d2e9c90b2cfcf	黑市追逃-江湖男4103
739c98eff93bc11d	自信
4543d45efb0fc729	可搬运的石像-石守信-军火
45543290f654448f	免疫大部分受击硬直
eedb1454f3f50bfd	霁雨楼-柴房1-江湖人打扫-白
2d1e0d226e62cdd3	王智超
e4e0212cab5d37cd	完美闪避回复自身#Y3%#E最大生命值和#Y5#E点耐力。
c5abb2dd6c754797	收购五牙大舰图纸，有意者请于七月十五日子时三刻前往鬼樊楼，以红梅为信。
cdebe29a09c3b989	静苦和尚化缘归来，不料被佛爷寨的盗匪拦路劫持。
948fe23c28c57da4	微信小程序活动奖励
42fff986acbf00c8	建隆观前，有一个正为丹方苦恼的道士……
551d66b1187e6718	悠悠岁月流长，江湖风云再起。愿汝行事顺遂，手刃敌人！
4a2ab6bb04fd3d95	使用#Y重击、空中重击、轻击、轻击蓄力#E造成伤害时都可以消耗1层春雷提升#Y该次及接下来1秒内#E造成的该种技能类型气血及真气伤害#Y15%#E，增伤效果结束后才会继续判定。
067f877f70ef4378	长按进入蓄力瞄准，松开射击
88681de1ca64c1d1	建龙观-随意模型固定背景板2江湖男
8c7fac52ff6dd90e	大世界-天虎军-发疯的士兵-陌刀精英-弱C
ecb2cc7301ad61f0	说了，但他不信，还说什么，只要他等下去，总能等到的。
64c3d23f3ec1336c	修炼五禽戏走火入魔，自认为是一只鸡。
a4c1179e826d50b3	哎 要是我能去江湖拜师学艺
da2d8351f3052c34	大相国寺#Y香积堂#E，檐牙高啄，下有#Y四铃悬之#E，皆祈福之铃也。\n\n击之玉声璆然，可为所思之人求得福祉。
b2c332d370799dbd	新柳青衣-3-鞭笞
a59a0c8763631c15	江湖人
d0704b69c9ddf235	下劈
789d129317ebd3c3	这次契丹使臣来要去年降宋的将领解利，朝廷拒绝了，契丹那边自然也就不安稳了。
64c5132a774434ff	重大影响神智的事件引起
5355be298a35d8d1	自那以后，那孩子便跟上了他。他也从那孩子身上，逐渐找回了身为人的情感。为了养活彼此，也不想稚子跟着一起动荡，他决定退隐。而以何为生？不如就做鱼脍吧。那一条鱼救了稚子一命，何不也是救了他呢？他的名字早已忘记，但依稀记得姓陈。于是江湖中多了一个快刀鱼脍摊主，大刀陈。
141711b36c814111	当你打算将瘦子救走之时，\n一柄大刀倏然带着寒光向你们斩来……\n一个八尺大汉出现在你的眼前，凛冽的杀气不觉让你浑身一颤。
b7b37ad99e7f04e5	丑娘墓碑模型（空对话）
89dd05ae8fc2f5cc	武林·巨门
1b23165b6d2bd3b1	竹林旧居-战利品刷新点418
0b61c272804d3e08	据点-佛爷寨弟子（长棍）
0f63a61de8e16981	江湖人士，冲着鬼醉花阴的名声来到角门里。
0d37a5a6aa04d961	……说了，面上客客气气的，我瞧着是没信。
5235dc5925ee5406	接取悬赏后，打开江湖行-止戈界面选择「论剑」进行匹配，此时将按悬赏人段位进行匹配。\n论剑成功后将提升悬赏人止戈积分，达到目标段位后悬赏完成。
03fdfb88442bbbe0	重大影响神智的事件引起
53b0c16c963f0707	柳叶如刀
8ae4a4342f458bce	微信小程序签到奖励
712f07ce065fbeee	江湖人
979756fdf5e1a00b	现在铜钱根本不够用，朝廷要是不给用唐钱，给我们换成铜钱也行啊，今年处处灾荒，只顾收钱，是要我们都饿死吗！
c8f94944e8d216b5	鬼樊楼江湖人
89eb8542d94dba55	（惊慌失措）江湖人，那我们的计划……
f3f79cc4d4d848df	你瞧，我不用归顺当今朝廷，也能完成王朴相公的遗志，庇护天下受寒受冻的人！
5ccb1918ac1c751a	使用破防技成功破除目标防御状态时，使目标接下来3秒内受到伤害增加10%。
f46df47272147fa1	动作模式下，装备武学后，长按重攻击键，可释放蓄力技。
8dbea014fb704ab7	似乎过了很久，如黄粱一梦，不妨与晋中原相谈。
ed5a827db0746f31	大世界-佛爷寨-酒肉和尚-醉拳精英-弱B
76dd3d01554a4c70	怎么样，现在还觉得我是个江湖骗子吗？
214c0614cda9edcb	{}神智混乱，左右不分\n寻找#Y悬壶营生#E玩家可以治疗该疾病
6d3b88a7acf3516a	江湖各地发布的悬赏，接取完成可获取丰厚酬劳！
409174fa44d87cb0	王智超
a45d2e0198be52af	我在江湖上赚了些钱，有那么多很好的东西，我们现在不用只买一个就回家了。
5cad5ca224f20b59	寿昌坊-太一院-道士
2d0248ffc5625304	跟随伊刀找到暗道出口
579ed85f5e58673f	要不是恩人救我，我今儿就什么活都做不了了！
bbe6b99561848ac3	江湖里有句醉花阴的名言流传甚广——所谓投其所好，爱屋及乌。
67eb421baa03ffd7	大世界-绿林-草贼精英-持刀配弓骑马-无弱点
acfd58e6246957cb	江湖药品支援箱
fba172e5a9f3332f	酒逢知己-酒碗
473941343b34d951	不料绣金楼突现，包围了整个不羡仙。\n他们见人就杀，根本就没打算留活口。\n伊刀不希望你去送死，可是这是你的家，又怎能不回去？
6b43df36d298409d	因为那些打探的人？那为什么是我们走，我们为什么不能和他们打，未战先逃，哪里像江湖中的好儿女。
dbed40e295526fb1	天命有常，不掷博茕。
4da6c68107c0822f	佛花信徒
d4e8a6d4708be964	大世界-绿林-悍匪精英-刀盾-无弱点
38277073f2d926ac	鬼樊楼江湖人
5d0c0874e1a0febb	他在愁什么，我知道。可春夏秋冬，各有花信。有些事情，本就欲速不达。
db83f47bbf0820dc	荧渊-叙事-精致的信笺
a60e1d3c0af917fb	账号信息拉取失败
7780c5ab93105c23	王智超
c2d3e90a9d4e5ba1	一包石菖蒲根茎制成的散剂。\n有醒神益智、开窍化湿之用，却因小毒不宜多用。
559dfc9c0a64922a	一卷秘闻，百类精要。江湖奇术，皆纳其中。
6ba4252066f54f28	使用嗟夫刀法#Y鹰扬虎视#E添加护盾\n可在#R战火爆炸#E中获得高额减伤
d34211eb8bf61f46	一个神秘的江湖人士…
7e965a01da10aec8	收藏的好友信件阅读
ec68897f73b5933b	被【无名剑法】蓄力技【无以为家】剑气命中添加，每层可提升3%剑气伤害。
0888425348027e9b	江湖人3女
659264bcf93c7b07	咳咳……咱堂主……仁慈……才让俺有了这份工作……俺咋能不费力干……咳咳……
5ec2ff00251c24af	乔少仁
bdd0844f2e547bc2	将军祠里擂台正打得火热，红线已替你报好了名，笃信你能拿到头彩。
eb76cf8a4ff3377f	各位客人，走过路过不要错过，我这里的货物行走江湖必备！
76af53e75dea8775	神秘的信
5090a82f2fc2e8c7	江湖一刀·一
1119027884d0565e	是小弟唐突了，大侠有这手牌艺，莫说这开封，全江湖都能横着走啊！
fa51b5552bbfba31	世界等级-佛爷寨-酒肉和尚（月牙铲）普通组
cc19a6cfeff17c13	其中一群人戴着皮帽子，手里拿着弯弯的刀，另一群人没有戴帽子，手里拿的刀子有长有短，没戴帽子的骂戴帽子的“鸡蛋狗”。
4bff507f66737082	醉花阴-外围氛围填充-江湖人
8ce65cd78827d9c9	神智之症久积而成，毒侵神乱，灵台尽毁。非药王圣手不可治。
008999390c06921d	弃信
b6d4e08147e7fb57	老周当然不信，以为红线又出去闯祸了！
62baf1b83d31b8a5	隐雾林中寒花遍野，毒雾千重。青溪医者翟煦常怀仁心，然凭一己之力，仍难抗朝生暮落毒患……
37fa8272fd8b02cc	世界等级-绿林-草贼（单刀）\n巡逻定制动作：有
531b251b9e63bc90	被梨园武学所伤，神智不清，幻音袭扰。
9eb05cbdcda04466	竹林旧居-战利品刷新点135
81bf39c953048100	天蚕衣……北竹林……
d09ea47062d8f8c7	大世界-绿林-草贼-持刀-弱C
22d6229ba9cf8a46	嗔焰期间造成伤害结算时的<会心伤害加成|780|#C|155>提升#Y5%#E，并可基于最小外功攻击额外提升。最多可额外增加#Y25.00%#E，需累积#Y750#E点<最小外功攻击|780|#C|15>(当前$STEADY_MIN_W_ATK:.1f$)。
d5310a3bc0a4f499	哎，这江湖啊，真是一代不如一代，小家伙可努把力啊！
c63de92af44f5315	太仓粟武林录-达安村-村长郑宗贤
d0810453125cdcb3	拍竿，或称拍杆、撞竿，是中国古代冷兵器时期的一种重要水上战具。一般长十余丈，上置巨石、钉板或火种等物，战时可通过倒拍杆的方式，将重物投掷或击向敌方，造成巨大的破坏力。
ff5a4912594ce3ce	大世界-绿林-普通-悍匪-单刀-弱A
5473ea1564a535d1	王智超
96ab7a534342d7af	武林造诣到达9000
a47158092789f397	一个神秘的江湖人士…
28f23655c8200a2b	流派塔破竹·尘第1层-草贼单刀2
47a6c87c6a61b4ab	樊楼-武林录-氛围填充10-侠客男
7135de5bf544b428	一回生二回熟，江湖人不骗江湖人！要不少侠……您换只鸡下注？
0622f71d568d1adb	右街-江湖人9-对话
e19dd9b071102bdc	旧村遗址据点-大宋-精英-偃月刀（黑
539f04bb66108691	绿林-草贼-持刀（96009）
31aeb7a7a982f444	这么点银子……唉，真难相信，它居然是几十条人命换来的。
93a756c81f070cb3	你这童姥不是住在深山里么，怎么还能结下这么多仇人？
a27965a5195a859a	据点-常平仓-偃月刀兵（红-巡逻
c43acd21efeeae27	石守信
815d01802d0ce4bd	常平仓镇守-37-黑市存粮-冯如之书信
82098b48ff52cf77	每层毒素的外功防御降低效果提升至#Y1.2%#E。
004cd35901770230	<武学技：内一衡径数>释放的最后上斩若命中处于受击或受控制状态下的单位，则额外附加2层流血，并造成短暂定身效果。
35670374327cad4e	在长兴集茶摊，贩卖隐雾林消息的江湖客。
21b050273cab2ea2	无名刀法
df932eab6006dd8f	子曰：愚而好自用，贱而好自专。 足下独行独断，浅薄言辞。如何持论公允，令人称信？
bb14ad47921d1f33	鬼市子客人，江湖人士。
701d4ff24a2f0747	将此符贴于眼上，可免受漠鬼之力侵扰。可惜此符行踪隐匿，江湖罕见。
e160f119a55a019d	鬼樊楼江湖人
1d240887fcf692f6	修炼五禽戏走火入魔，自认为是一只鹿。
bed00f4fa7a56e0c	突破2-1-绣金楼猴子（柴刀）
b6fe25bf7fe2dece	大世界-绣金楼-毒猴-柴刀-弱C
34737b1cfa159c58	楚狂刀
01b5e9c1ca0ffb6e	大相国寺-僧众-沙弥
1a1b632c8ad171a1	一颗璇玑珠，若得三颗，置于太岳台浑仪下，可算天命。
1b0a402162cc219b	是少侠啊……少侠，我已经修书给师父，告诉他我不打算回文津馆了，我要继续在江湖游历。
21daba8bb583c8d1	摇红女侠最终的信，虽然不是对的时间，但兜兜转转、历经磨难，终于是到了她的那位朋友手中。
dc1344fa09649a6b	$S四之出，天下归$E进行蓄力，随后先使剑在身前回旋，对近距离敌人造成少量伤害，再以剑气横劈前方，对身前范围内敌人造成大量伤害。最高可以进行3阶段蓄力，每段蓄力均会增加伤害并获得一层#J飞雪#E。
1a2889dd521516e1	一个神秘的江湖人士…
821179053a11eb2a	不救楚狂刀
195f329b0d60e240	蔷薇风信-蔷薇
4a52f901ac4e5356	交互绝笔信隐藏任务
09745d1b009d125f	王智超
d6098fd70ff9884e	酒逢知己-离人泪无交互
200eb500f6ea5637	温家的猫儿流落江湖，因为机灵可爱，又善于寻财，被称为妙妙喵。完成它们的试炼，可以获得铃铛奖励，在妙妙庙中兑换珍贵的供奉。
62daa0bf27569572	今夕芦岸独望月，他年江湖共泛舟。有缘再会，你多保重。
5abb7f269626e517	信徒长廊底噪区域
466fcb8b70e906a1	破竹·风塔5-3-寒菌梦傀铡草刀首领
9e69e81c03722cd4	你……也是接了英雄帖的人？
96e5cfc1e3cb3e9d	据点-绿林山匪（单刀）
40ddab114666655d	世界等级-绿林-草贼（单刀）\n巡逻定制动作：有
2b71162da0d87378	竹林旧居-战利品刷新点265
afbf8d47ff155365	王智超
f7740dcbe515e6bf	白云本来是没有名字的。\n它喜欢闻檀香，喜欢听钟响，所以就沿着城墙一路找来，最终在太一宫歇脚。\n观里的小道士分它一口饭吃，它作为回报，会帮他们抓偷吃香烛的小老鼠。\n本来猫和人相安无事，日子挺好的。但那个小道士来了以后，一切都变了。\n他说它像天边的一道云，总也抓不住，非要给它取名叫白云。\n白云起初并不乐意。但那小道士叽叽喳喳的，好生吵闹。为了得份清净，它只好勉强接受了。
38c77c8f88c4f112	一些江湖手段，不足挂齿。
9e0eef543fbf4d2e	只查到江南国使来此，是为与爱慕的#N醉花阴美人#E相会。
23261c5100c4cd98	多人柳青衣刀片陷阱-H
b0197e9b94ff8391	你是闹事来了？我的刀可没有放下。
0c7799cac89c69e3	昔为沈义仁麾下兵卒，战败后与其共同逃亡，落草为寇。
21d3ddcbd9d330ec	<最小外功攻击|780|#C|15>提升，效果随单人模式等级提升（当前：#Y{0:.1f}#E点）。
512c606cbc5f5a4c	《孙子兵法》、三十六计！说的是孙武写的一部兵书，有三十六种计策！亏得是我听见，要是传到江湖你可要大大地丢脸啦。
c262c99ea3c40697	世界等级-绿林-草贼（单刀）\n巡逻定制动作：有
6910a202b85e6b79	场上存在江湖故人协助战斗，但会每隔30秒产生雷云对所有友方造成多段伤害，#H注意治疗江湖故人#E。
73a9c2e1056de095	鬼樊楼江湖人
765eb943edfbbf73	契丹使臣在盲女剑客的帮助下，逃过了截杀并最终抵达唐土，他强硬地选择了清风驿下榻。这样，信佛的他按照那位高僧的指点，无知无觉地走向他被载入史册的死亡。
36021a38ec3ab326	解开活人医馆多年的秘密，你也得知了熟悉之人的另一幅面孔。江湖不远，就在此处。沉重的故事，也给予你新的线索去寻找寒香寻。
a84db53a8c991c73	相国寺佛像
564af8dcfc9694ab	（嘀咕）对，绝不相干，绝对不管，绝不尽心尽力。（小声转头）不尽力还拿刀问路，尽心还得了了？
3f2b00063b733730	江湖名望
185fca293ae861f4	秘密信件
2c8756f5b414fdd1	安全起见，还需将这令牌交予行会调查一番。
2cce91da062c02c9	每次造成伤害时，都有概率附加毒素效果，持续期间每秒造成伤害。毒素获得时还会附加降低目标<外功防御|780|#C|17>的持续效果。
3f572462983e0f3d	重大影响神智的事件引起
ecfe15684b7da981	江湖男-随机
c762a40cb9beee71	  呵呵，巧言令色，鲜矣仁！何必装出那副伪善的面孔，劝我不要报官呢？
8a52397fac0844a3	江湖故人：桑梓
ac418a56f04ebdea	你在觉障林成功突破了绝义试炼;从此江湖路远，各自前行。
3d1e574112f2a9ac	在其他游侠的江湖中无法购买此类货物，请回到单人模式中再试
32e0fe9baada3ab6	江湖人
bd75d3208f4c0931	医者仁心
03feb1dc6c743a58	江湖好手-洪洋-氛围NPC
217dedff8e291e1e	全一仁
bea57328cc2c3203	姚药药心中最帅气的发型，可以灵活地融入于不同的江湖群体中。
4ea1959e20ddb77d	敏属性可额外提升最小外功攻击。
0082cf7a2b47356c	乾佑三年，郑懔北去清河，自此音信杳然，郑氏二公子一脉，恐将式微矣。
7709177b2cc71b2e	长{}蓄力后松开，发射火箭射击炸药桶
308d959ec4ece1aa	外功穿透增加#G8#E
38741c872d286efa	乔少仁，你别太过分！按你的定价来，全城还有几口人能吃饱饭！你也不怕别人闹事，抢了咱铺子！
81734c6936127d9f	氛围用江湖人1
4c48881ea79e6f64	配方·钝劣猎刀
ca3a7a6c7eeb005c	“今夜，那只鸟儿还会来吗？”\n亥时一刻，月上枝头。沈玉倚在窗边，暗自思量。\n自打那夜的“意外”后，萧史便如同鸟儿一般，闯入她的世界，扰乱了她波澜不惊的生活。\n每夜，他都会带些小玩意来。叽叽喳喳的，讲一些她从不知晓的市井烟火，江湖快意。\n沈玉听着，仿佛自己变成了鸟儿，穿梭在人群中，她的心随着故事，头一次这么自由。\n或许，在他人看来，她永远是那恰到好处，微笑着的沈家大小姐，她也知晓如何让大家喜欢。但只有在一个人时，她才能放下笑脸，做回自己。但“自己”本应该是怎样的呢？\n\n“今夜，他不会来了吧……”\n亥时三刻，月悬天幕。沈玉倚在窗边，思绪飘远。\n会不会，自己每次的拒绝……终于让他失去了耐心？\n但……若不拒绝，一旦被父亲发现，这唯一的自由，也就没了。\n可，听闻自己那未婚夫婿……那指挥使独子马上就要回来了。这样的自由日子，又还能持续多久呢？\n沈玉自知无法挣脱压在自己身上的职责与期许，无法逃离被规定的命运。这些从出生就牢牢印在了她身上。过着优渥的生活，或许就要舍弃一些东西吧。但在大家都睡着的深夜，她总是会踌躇难眠。\n\n“今夜，便不给他开窗了吧。”\n亥时六刻，月挂中天。窗外，响起了熟悉的声音，又是萧史用笛子学那鸟叫声。\n“他来了。”\n真不知道，这是在哪儿学的奇怪技法。沈玉不自知的笑了起来。\n她时不时也会想，自己这唯一一次的打破礼数，真的是对的吗？顺从自己的内心，是被允许的吗？但在听到鸟声的那一刻，踌躇、犹豫、挣扎一瞬间都散去了。\n望着紧闭的窗扉，她叹了一口气……\n\n今夜的沈玉，依旧推开了那扇窗。
01be6403ac3e47f6	游侠亲启：\n恭喜您在微信小程序的《大鹅聚宝铺》活动中获得以下奖励，请您查收。
57e77f9a531d1864	选择使用弓箭进入蓄力状态时，使用的镜头操控模式。\n\n#H固定速度#E：镜头转向速度与手指滑动速度成正比。\n\n#H速度加速#E：手指滑动速度越快，镜头转向速度越快。
51e1c57bbd20cd6e	武林录界面展示用
45657c1788fe2f79	大世界-绿林-悍匪小首领-刀盾-无弱点
d7f81917a2eecdce	三两年前，中原大地忽然出现了一群身着天上绢的异种猫儿，传言它出自长乐岛未央城，乃武林巨富温家豢养的探宝灵猫，虽不知猫儿为何流落江湖，但凡它出没之处必有宝藏，江湖人称“妙妙喵”。\n完成它们的试炼，可以获得妙妙钱币奖励，在妙妙庙中兑换珍贵的供奉。
3684d8789e6a1e6a	医人亦是医心，取得[妙手仁心]称号，才算悟得观心真意。
c61e92c4fe63bae9	真和尚
171e6df2a032a390	大宋官兵普通-带偃月刀-氛围用
96ffc1b690cbe02e	这也罢了，我们这些被拦在寺外的人还能向放生池中投钱祈福，可那帮和尚竟然还趁夜把银钱都捞出来，要是祈福不灵了怎么办？！
fafef50be4d45830	孩童也可一手掌握的小巧团扇。\n清风徐来之间，只觉江湖渐远。
3a7845a82842fb55	智能助战
9127f2f919bfe4b5	三两年前，中原大地忽然出现了一群身着天上绢的异种猫儿，传言它出自长乐岛未央城，乃武林巨富温家豢养的探宝灵猫，虽不知猫儿为何流落江湖，但凡它出没之处必有宝藏，江湖人称“妙妙喵”。\n完成它们的试炼，可以获得妙妙钱币奖励，在妙妙庙中兑换珍贵的供奉。
49d53e0ce098fdfd	大世界-佛爷寨-酒肉和尚-醉拳精英-弱B
27259784014803a9	大世界-佛爷寨-酒肉和尚-营地-拳师-无弱点
09c7645d303b51ff	我、我是不敢看，不知道咋回俺娘的信……
c0fb0253fa09ef00	石守仁
02c7a9dd5b2c399c	令牌
5664e0c50d8b81bb	只是官家仁德，不忍小民逐利伤生，这几日店里只有假翠，少侠若要寻真的怕是有些难。
228222725b41d14c	天泉-田产书信
288fd69a0ace25c4	<蓄力技：扫连山>若命中同一目标8次及以上时，会使自身在10秒内蓄力技伤害提升12%。
e38bb97122acf696	谢昭明觉得狗牙因为饥荒才吃不饱饭才偷窃，将吃食送给狗牙吃，并写了一封信，村口的吴狗牙在收到谢昭明的食物和信件后，离开了村口，不知所踪。
d28e79896096ddf1	【嗟夫刀法】蓄力技的蓄力速度加快，伤害提升#H13%#E，同时造成的敌人仇恨值提升。
6306c0c9c3489f3c	柳青衣墓
c1da3d811605c377	当年青被斩断一臂之后，鸦苦思为情重续断臂的方法，直到收到这一封密信。
1b5ed09286ea056f	建隆观-王道士
6fb608099887760a	竹林旧居-战利品刷新点344
c1e9fa4fff85fcd0	警察玩法-捕头（刀+弩）5级-清河通用
256e1adc7db3b20d	千夜第一次走入不羡仙时，看见了漫山遍野的梨花，像一场永不会落下的雪。\n开的很好，可惜，她最恨梨花。\n听闻是那个神仙渡的老板娘种的。\n那个老板娘，种下那么多梨花，又给这里取名，神仙渡里不羡仙。\n真是好可笑的愿望，好大的口气。\n好笑到……让人想将这些白色的破花，连同那个天真的老板娘一起，烧得干干净净。\n\n但真正见到寒香寻本人时，千夜却有一瞬的恍惚。\n她想不起在哪里见过这张脸，又或者从未见过，只是觉得面善。\n这个女子，方才从她身后掷出一枚小小的石子，掷在那个年轻人额头上。\n而她竟毫无察觉。\n面对功夫了得又藏得这样深的江湖人，刚才她那一瞬间的恍惚，便足以致命。\n千夜是从死人堆中摸爬滚打出来的，这道理她不是不知道，只是……\n对着面前这个女人，她刚刚依然如初入江湖一般。\n\n那个女人给她斟酒，带来似有若无的梨花香气。\n“听说这里叫不羡仙，是愿作鸳鸯不羡仙的不羡仙吗？”\n“是人间团圆不羡仙。”\n她们一个扮演柔弱的独身酒客，一个扮演泯然众人的客栈老板。一来一回，难辨真心。\n千夜突然觉得，面前的人与她很像。\n都这样想要隐藏起过去、隐藏起心里的秘密，装作世界上另一个人。\n纵使寒香寻确实藏得很好，但千夜就是一眼看穿。\n说不上原因，只是仿佛她们之间有丝线相连，注定要相遇、靠近，感同身受、纠缠不休。\n千夜低头看寒香寻为她斟的酒。\n或许是寒香寻一时不察，将一根发丝落在酒杯和她的手上。乌黑，细碎，轻盈，似乎一吹就可以飘走。\n细看片刻，仰头，一饮而尽。\n千夜见过许多极美的女子，但这番沉醉其中的感受，还是第一次。\n一定是杯中的酒太烈了。\n这算什么，一见如故，还是一见倾心？\n都无所谓，既然喜欢，那便……毁掉吧。\n“这位姐姐，不如坐下来，与千夜共饮一杯。”\n千夜讨厌梨花，讨厌这个到处祥和一无是处的客栈，但她决定在不羡仙多待一会儿。\n毕竟，这样的酒，来年喝不到了，这样的人，来年也见不到了，真是可惜。
54d130fb98a9356e	常平仓镇守-37-黑市存粮-冯如之书信
fd5b6672816b8c1c	地宫镰刀怪物
80af9c53eac27d20	江湖行囊
fbcdcad1316e0643	微信小程序签到奖励
15d0763dc5e6fb57	本官姓宋，正是朝廷派来清河看顾你们这些小民的父母官！
45f96df667f39b6b	重大影响神智的事件引起
03990ac5501f78ab	治愈走火入魔
f7b9d18ea45c8c84	我听说……这名客人在江南国身份不凡。
6e9054ddd60e8b59	樊楼-武林录-投壶1-狂澜男
7869d6db5baec102	武林录
475316bd0689918e	凝神聚气，视敌之不备，移转敌手气机。在攻击命中前的瞬息之间，消耗洞识值，可触发卸势，卸去敌手攻伐之势。\n初始拥有两格洞识值。\n#Y*在试炼、突破、太平武墓玩法中，辅助卸势功能无法开启。#E
5b517f333ca73777	游侠亲启：\n恭喜您在微信小程序的《大鹅聚宝铺》活动中获得以下奖励，请您查收。
3321a6d959373855	游侠亲启：\n微信小程序每日签到奖品现已发放，请您查收。
8cbe18f3fd047f19	乔少仁收下信件，得知麦田枯萎之事的他暴跳如雷，当即决定返回承恩镇，联合贺刀寨占领镇子和铺子。眼看一场轩然大波将起，后续结果还是还是明日之后再来相询吧。
ccd0e385291c4b3f	摄星拿月飞刀-摄星拿月
f11e8534ecb3d168	浮空
cacd588bdde8f21c	李信
7709f0b12f8a917a	破旧的小刀
e9f331dcb456cc9b	神仙渡变故后，你祭奠过伊刀，\n失魂落魄地回到荒败的不羡仙，想与下落不明的寒姨做最后的道别，\n然而你走进寒香寻的屋子，却在地上发现一封突兀的信。
919af97e7418ef62	红线并没有看见任何人影，你在竹林旧居附近细细查找起来。
56baf8da906b455f	<最大外功攻击|780|#C|15>提升，效果随单人模式等级提升（当前：#Y{0:.1f}#E点）。
8071423ea700ed84	抱山湖附近的江湖人士，听闻这里有秘宝，从远方赶来。
c9b851ede4d92ed3	长兴集的告示亭中，贴满了众多有关雾林寻宝的招募令。只是这些招募令真假参半，于是为了找出真正的江湖高手，务必好好甄别。
82d6e7a0f06fe16a	窦老先生，这把猎刀如何？
2a33753596193172	你却在这里大放阙词，中原武林胸襟开阔，不相计较。
84e4069f205a8482	其实我也看不惯那些和尚，说什么众生平等，记挂放生池中的生灵，却对百姓的苦难视而不见。
439f4b978b4c0d99	外功攻击
17793129906dbce9	荆楚侠名值1仁慈好战
88a548e17f0748e9	每完成一桩，你便可发报于江湖。若是赞誉如潮，少侠在我东风楼的名声便会越大，可调动的线人也就越多哦~
805149398ead88e8	果真，大人总是小看孩子，你们江湖的大人也一样。
cff5fd960c134538	多人移动的刀片陷阱-H
543ee596e4d63512	不过后面来个道士，说是把那玩意弄走了，也不知道是真的还是假的。
98c3a0eeb720f11d	场上存在一个不断追逐玩家的心魔虚影，玩家在虚影附近时每次攻击都会受到25%的#H反弹伤害#E；但虚影累计受到20层#H流血#E效果时会产生自爆使自身停止行动，并使其他敌人8秒内受到气血伤害增加20%，期间玩家攻击将#H吸取#E25%的气血。
e8cb67e7cba3a623	江湖传言，当佛光顶之上重现佛光圣迹，佛子妙善便会归来此地。这是真相，还是谎言？或许需要一位有缘人，印证此事。
aaca8aab72a4b753	0.9中原灰马无鞍
b5ba12c387c28d02	从善妙洲远道而来，准备去开封相国寺挂单的和尚，但不小心走错了路。
facb99809a088310	滴酒不沾击败醉拳客
5b7291c1e97f1e4c	开封 寿昌坊 花鸟鱼虫 一封信
657241df9dc11d53	江湖男-随机
3141cfa1001c8653	白色的苜蓿花，可入药使用。\n\n幽州的养马世家，意外发现了白色苜蓿，能使马儿更健壮的秘密。\n随着柴荣吹响了北伐的号角，养马世家也跟着踏入中原。\n那喂养马儿的食方，也因此也传遍中原的角落。
ed280b224484f48c	接下来，该我金刀大哥出场了，唉？大哥呢！
5a81dd73eae0991f	三两年前，中原大地忽然出现了一群身着天上绢的异种猫儿，传言它出自长乐岛未央城，乃武林巨富温家豢养的探宝灵猫，虽不知猫儿为何流落江湖，但凡它出没之处必有宝藏，江湖人称“妙妙喵”。\n完成妙妙喵的试炼，得到喵的认可，获得妙妙铃铛，可在传说中的妙妙庙换取珍贵的供奉。
2026c20a0c39a027	这是……多谢大人信任！
